연도,분기,버스정류장ARS번호,00~06_승하차_승객수,06~11_승하차_승객수,11~14_승하차_승객수,14~17_승하차_승객수,17~21_승하차_승객수,21~24_승하차_승객수,X좌표,Y좌표,버스정류장_위경도_값
2022,1분기,23456,1797,32367,17741,23492,54205,24213,127.0555062,37.49001004,"37.49001004, 127.0555062"
2022,2분기,23456,3577,37449,19778,30825,61401,28836,127.0555062,37.49001004,"37.49001004, 127.0555062"
2022,3분기,23456,3454,40236,21515,30931,63412,27995,127.0555062,37.49001004,"37.49001004, 127.0555062"
2022,4분기,23456,3572,41897,20895,32165,65323,28694,127.0555062,37.49001004,"37.49001004, 127.0555062"
2022,1분기,23457,776,12670,11394,14580,27029,13624,127.063512,37.480169,"37.480169, 127.063512"
2022,2분기,23457,1929,14937,12472,20520,30324,16862,127.063512,37.480169,"37.480169, 127.063512"
2022,3분기,23457,2054,15265,13130,19336,32072,16616,127.063512,37.480169,"37.480169, 127.063512"
2022,4분기,23457,1898,13600,11648,19365,28575,14858,127.063512,37.480169,"37.480169, 127.063512"
2022,1분기,23458,164,1601,692,643,720,262,127.064041,37.478975,"37.478975, 127.064041"
2022,2분기,23458,221,2039,784,824,1115,281,127.064041,37.478975,"37.478975, 127.064041"
2022,3분기,23458,196,1686,671,818,1067,256,127.064041,37.478975,"37.478975, 127.064041"
2022,4분기,23458,184,2228,1150,1082,1179,211,127.064041,37.478975,"37.478975, 127.064041"
2022,1분기,23459,504,7352,4325,6123,7938,3357,127.0567996,37.47839195,"37.47839195, 127.0567996"
2022,2분기,23459,604,10574,4589,8885,11073,4025,127.0567996,37.47839195,"37.47839195, 127.0567996"
2022,3분기,23459,754,12115,5300,10530,12464,4181,127.0567996,37.47839195,"37.47839195, 127.0567996"
2022,4분기,23459,867,12282,5440,10438,12579,4129,127.0567996,37.47839195,"37.47839195, 127.0567996"
2022,1분기,23462,190,4127,4622,6898,9831,4605,127.0804871,37.49119143,"37.49119143, 127.0804871"
2022,2분기,23462,272,4878,4427,8275,9913,4866,127.0804871,37.49119143,"37.49119143, 127.0804871"
2022,3분기,23462,281,4838,4349,7830,8828,3996,127.0804871,37.49119143,"37.49119143, 127.0804871"
2022,4분기,23462,281,4590,4312,7550,8172,3449,127.0804871,37.49119143,"37.49119143, 127.0804871"
2022,1분기,23463,814,31272,10494,13494,22243,9174,127.1016355,37.47341224,"37.47341224, 127.1016355"
2022,2분기,23463,1348,38706,11405,20656,26086,11962,127.1016355,37.47341224,"37.47341224, 127.1016355"
2022,3분기,23463,1545,37794,12416,19064,26138,11162,127.1016355,37.47341224,"37.47341224, 127.1016355"
2022,4분기,23463,1426,40907,12470,19361,28652,11947,127.1016355,37.47341224,"37.47341224, 127.1016355"
2022,1분기,23464,1415,32107,13059,16814,27575,4510,127.1018882,37.47310235,"37.47310235, 127.1018882"
2022,2분기,23464,2081,41372,13192,22426,31293,5468,127.1018882,37.47310235,"37.47310235, 127.1018882"
2022,3분기,23464,2092,40476,14297,21194,30883,4798,127.1018882,37.47310235,"37.47310235, 127.1018882"
2022,4분기,23464,2080,42661,15423,24282,31339,5102,127.1018882,37.47310235,"37.47310235, 127.1018882"
2022,1분기,23465,1280,16781,10275,12419,16172,5756,127.0933528,37.48452821,"37.48452821, 127.0933528"
2022,2분기,23465,1903,20083,11541,14217,19033,7712,127.0933528,37.48452821,"37.48452821, 127.0933528"
2022,3분기,23465,2109,21436,12632,14549,20367,7379,127.0933528,37.48452821,"37.48452821, 127.0933528"
2022,4분기,23465,1886,20944,12053,14655,19728,7309,127.0933528,37.48452821,"37.48452821, 127.0933528"
2022,1분기,23466,394,6896,5093,7082,9811,5403,127.063564,37.483553,"37.483553, 127.063564"
2022,2분기,23466,970,7735,5440,7491,11152,6421,127.063564,37.483553,"37.483553, 127.063564"
2022,3분기,23466,939,8614,6223,8024,11877,6306,127.063564,37.483553,"37.483553, 127.063564"
2022,4분기,23466,743,7099,4936,6262,8881,4708,127.063564,37.483553,"37.483553, 127.063564"
2022,1분기,23468,153,6881,2864,2968,5160,1687,127.0554585,37.47443356,"37.47443356, 127.0554585"
2022,2분기,23468,314,8211,3094,3336,5795,2007,127.0554585,37.47443356,"37.47443356, 127.0554585"
2022,3분기,23468,334,8904,3273,3232,5469,2008,127.0554585,37.47443356,"37.47443356, 127.0554585"
2022,4분기,23468,314,8145,3110,3090,5014,1703,127.0554585,37.47443356,"37.47443356, 127.0554585"
2022,1분기,23469,173,4788,3635,5133,4357,1857,127.0473231,37.49339905,"37.49339905, 127.0473231"
2022,2분기,23469,288,5789,4183,5750,5595,2247,127.0473231,37.49339905,"37.49339905, 127.0473231"
2022,3분기,23469,267,6438,4333,5714,5882,2125,127.0473231,37.49339905,"37.49339905, 127.0473231"
2022,4분기,23469,250,6296,4366,5626,5375,2079,127.0473231,37.49339905,"37.49339905, 127.0473231"
2022,1분기,23470,178,3132,1203,1530,2549,1178,127.0562403,37.4744249,"37.4744249, 127.0562403"
2022,2분기,23470,262,3382,1435,1681,3269,1347,127.0562403,37.4744249,"37.4744249, 127.0562403"
2022,3분기,23470,257,2823,1369,1698,3228,1410,127.0562403,37.4744249,"37.4744249, 127.0562403"
2022,4분기,23470,199,2713,1133,1603,2733,1282,127.0562403,37.4744249,"37.4744249, 127.0562403"
2022,1분기,23471,668,15950,14494,19346,32930,14903,127.0953816,37.47244427,"37.47244427, 127.0953816"
2022,2분기,23471,1442,19373,16166,24899,40890,20108,127.0953816,37.47244427,"37.47244427, 127.0953816"
2022,3분기,23471,1893,19796,16382,25537,41191,19156,127.0953816,37.47244427,"37.47244427, 127.0953816"
2022,4분기,23471,2024,19457,16112,27544,43340,20343,127.0953816,37.47244427,"37.47244427, 127.0953816"
2022,1분기,23472,1916,6565,3790,3952,3675,2129,127.0467216,37.49360204,"37.49360204, 127.0467216"
2022,2분기,23472,2352,7586,4430,4856,4833,2489,127.0467216,37.49360204,"37.49360204, 127.0467216"
2022,3분기,23472,2435,7953,4676,4794,5074,2673,127.0467216,37.49360204,"37.49360204, 127.0467216"
2022,4분기,23472,2642,8229,4590,5044,4966,2514,127.0467216,37.49360204,"37.49360204, 127.0467216"
2022,1분기,23473,2126,31406,14891,18991,34485,11372,127.0660087,37.5095036,"37.5095036, 127.0660087"
2022,2분기,23473,5499,37459,16969,22567,44096,14041,127.0660087,37.5095036,"37.5095036, 127.0660087"
2022,3분기,23473,3574,38015,18198,23897,45286,13958,127.0660087,37.5095036,"37.5095036, 127.0660087"
2022,4분기,23473,3071,36642,19370,24053,44146,13149,127.0660087,37.5095036,"37.5095036, 127.0660087"
2022,1분기,23474,103,1487,856,1156,886,176,127.06196,37.48716746,"37.48716746, 127.06196"
2022,2분기,23474,65,1638,950,1470,1132,343,127.06196,37.48716746,"37.48716746, 127.06196"
2022,3분기,23474,154,1858,1109,1609,1196,324,127.06196,37.48716746,"37.48716746, 127.06196"
2022,4분기,23474,107,1814,1070,1595,1136,297,127.06196,37.48716746,"37.48716746, 127.06196"
2022,1분기,23475,0,211,284,376,870,452,127.0685575,37.48639527,"37.48639527, 127.0685575"
2022,2분기,23475,0,290,333,367,830,523,127.0685575,37.48639527,"37.48639527, 127.0685575"
2022,3분기,23475,0,268,365,386,770,525,127.0685575,37.48639527,"37.48639527, 127.0685575"
2022,4분기,23475,0,161,187,251,493,274,127.0685575,37.48639527,"37.48639527, 127.0685575"
2022,1분기,23476,0,345,160,209,369,216,127.0723123,37.48682096,"37.48682096, 127.0723123"
2022,2분기,23476,0,262,154,238,414,277,127.0723123,37.48682096,"37.48682096, 127.0723123"
2022,3분기,23476,0,341,180,259,406,282,127.0723123,37.48682096,"37.48682096, 127.0723123"
2022,4분기,23476,0,355,106,152,252,122,127.0723123,37.48682096,"37.48682096, 127.0723123"
2022,1분기,23477,0,117,219,326,653,419,127.0735368,37.48784205,"37.48784205, 127.0735368"
2022,2분기,23477,0,166,269,382,650,489,127.0735368,37.48784205,"37.48784205, 127.0735368"
2022,3분기,23477,0,209,233,464,601,438,127.0735368,37.48784205,"37.48784205, 127.0735368"
2022,4분기,23477,0,162,150,276,378,230,127.0735368,37.48784205,"37.48784205, 127.0735368"
2022,1분기,23479,56,662,655,785,1414,793,127.0654139,37.4889678,"37.4889678, 127.0654139"
2022,2분기,23479,164,852,725,933,1863,1022,127.0654139,37.4889678,"37.4889678, 127.0654139"
2022,3분기,23479,134,916,853,1045,1824,1067,127.0654139,37.4889678,"37.4889678, 127.0654139"
2022,4분기,23479,187,933,803,996,1988,968,127.0654139,37.4889678,"37.4889678, 127.0654139"
2022,1분기,23480,783,8892,5908,8253,14384,6716,127.0937285,37.46752044,"37.46752044, 127.0937285"
2022,2분기,23480,1443,10899,5984,10914,16354,8359,127.0937285,37.46752044,"37.46752044, 127.0937285"
2022,3분기,23480,1432,10953,6456,9953,16233,8207,127.0937285,37.46752044,"37.46752044, 127.0937285"
2022,4분기,23480,1384,11779,6719,10746,17711,8608,127.0937285,37.46752044,"37.46752044, 127.0937285"
2022,1분기,23481,227,6596,3531,3738,6155,3346,127.0413201,37.48897598,"37.48897598, 127.0413201"
2022,2분기,23481,468,8623,4044,4701,7443,4131,127.0413201,37.48897598,"37.48897598, 127.0413201"
2022,3분기,23481,363,9238,4547,5091,8270,4420,127.0413201,37.48897598,"37.48897598, 127.0413201"
2022,4분기,23481,363,8782,4126,5114,7532,4400,127.0413201,37.48897598,"37.48897598, 127.0413201"
2022,1분기,23482,1762,23565,10235,11898,16181,5372,127.0938352,37.46792281,"37.46792281, 127.0938352"
2022,2분기,23482,2589,32112,10766,12786,19170,6645,127.0938352,37.46792281,"37.46792281, 127.0938352"
2022,3분기,23482,2207,31339,11620,13213,18983,6508,127.0938352,37.46792281,"37.46792281, 127.0938352"
2022,4분기,23482,2471,32411,11742,14213,20115,6705,127.0938352,37.46792281,"37.46792281, 127.0938352"
2022,1분기,23483,14,700,385,901,1008,114,127.0593763,37.48607034,"37.48607034, 127.0593763"
2022,2분기,23483,29,925,463,1327,1310,148,127.0593763,37.48607034,"37.48607034, 127.0593763"
2022,3분기,23483,32,1033,557,1633,1598,186,127.0593763,37.48607034,"37.48607034, 127.0593763"
2022,4분기,23483,30,1074,570,1733,1715,164,127.0593763,37.48607034,"37.48607034, 127.0593763"
2022,1분기,23484,272,2618,206,244,297,83,127.0589614,37.48616967,"37.48616967, 127.0589614"
2022,2분기,23484,430,4223,240,256,398,141,127.0589614,37.48616967,"37.48616967, 127.0589614"
2022,3분기,23484,567,4954,310,252,336,173,127.0589614,37.48616967,"37.48616967, 127.0589614"
2022,4분기,23484,286,5324,271,247,334,154,127.0589614,37.48616967,"37.48616967, 127.0589614"
2022,1분기,23488,591,15637,7486,8450,13934,6866,127.0410365,37.49154062,"37.49154062, 127.0410365"
2022,2분기,23488,980,18476,8201,10178,16397,7750,127.0410365,37.49154062,"37.49154062, 127.0410365"
2022,3분기,23488,832,19317,8894,10218,16864,7920,127.0410365,37.49154062,"37.49154062, 127.0410365"
2022,4분기,23488,774,19987,8491,10459,16469,7639,127.0410365,37.49154062,"37.49154062, 127.0410365"
2022,1분기,23489,169,5094,4057,6327,8376,4885,127.0813369,37.4893482,"37.4893482, 127.0813369"
2022,2분기,23489,375,5896,4391,10043,8740,4412,127.0813369,37.4893482,"37.4893482, 127.0813369"
2022,3분기,23489,391,5636,4369,8475,8121,3870,127.0813369,37.4893482,"37.4893482, 127.0813369"
2022,4분기,23489,386,5699,4128,8515,8098,3576,127.0813369,37.4893482,"37.4893482, 127.0813369"
2022,1분기,23491,50,583,532,750,1222,814,127.0623425,37.48756284,"37.48756284, 127.0623425"
2022,2분기,23491,145,755,526,920,1385,828,127.0623425,37.48756284,"37.48756284, 127.0623425"
2022,3분기,23491,100,784,729,1122,1266,816,127.0623425,37.48756284,"37.48756284, 127.0623425"
2022,4분기,23491,91,966,676,1025,1290,869,127.0623425,37.48756284,"37.48756284, 127.0623425"
2022,1분기,23492,0,319,155,462,340,19,127.0722129,37.48697601,"37.48697601, 127.0722129"
2022,2분기,23492,0,374,149,912,362,41,127.0722129,37.48697601,"37.48697601, 127.0722129"
2022,3분기,23492,0,508,201,1186,452,12,127.0722129,37.48697601,"37.48697601, 127.0722129"
2022,4분기,23492,0,222,96,477,211,4,127.0722129,37.48697601,"37.48697601, 127.0722129"
2022,1분기,23493,0,229,83,167,127,21,127.0683417,37.48646468,"37.48646468, 127.0683417"
2022,2분기,23493,0,148,52,244,147,21,127.0683417,37.48646468,"37.48646468, 127.0683417"
2022,3분기,23493,0,163,59,186,106,16,127.0683417,37.48646468,"37.48646468, 127.0683417"
2022,4분기,23493,0,77,26,143,33,12,127.0683417,37.48646468,"37.48646468, 127.0683417"
2022,1분기,23500,505,3859,1833,2042,1835,715,127.0719616,37.49724784,"37.49724784, 127.0719616"
2022,2분기,23500,562,5113,1912,2203,2253,811,127.0719616,37.49724784,"37.49724784, 127.0719616"
2022,3분기,23500,601,4322,2166,2157,1934,631,127.0719616,37.49724784,"37.49724784, 127.0719616"
2022,4분기,23500,645,4148,2159,2012,1941,663,127.0719616,37.49724784,"37.49724784, 127.0719616"
2022,1분기,23501,124,2134,1371,1953,3013,1062,127.0713978,37.49667869,"37.49667869, 127.0713978"
2022,2분기,23501,231,2736,1600,2347,3690,1189,127.0713978,37.49667869,"37.49667869, 127.0713978"
2022,3분기,23501,132,3223,1756,2578,3413,1115,127.0713978,37.49667869,"37.49667869, 127.0713978"
2022,4분기,23501,113,2595,1492,2437,3338,1241,127.0713978,37.49667869,"37.49667869, 127.0713978"
2022,1분기,23504,246,7530,3069,3326,5117,2163,127.0411576,37.48687583,"37.48687583, 127.0411576"
2022,2분기,23504,529,9479,3577,4026,6797,2758,127.0411576,37.48687583,"37.48687583, 127.0411576"
2022,3분기,23504,446,9952,3906,4187,6788,2755,127.0411576,37.48687583,"37.48687583, 127.0411576"
2022,4분기,23504,447,9497,3511,4031,6312,2814,127.0411576,37.48687583,"37.48687583, 127.0411576"
2022,1분기,23505,58,3780,3072,3645,4709,2464,127.0550786,37.48211747,"37.48211747, 127.0550786"
2022,2분기,23505,164,4176,3363,4512,5423,2844,127.0550786,37.48211747,"37.48211747, 127.0550786"
2022,3분기,23505,136,4545,3735,4641,5724,2895,127.0550786,37.48211747,"37.48211747, 127.0550786"
2022,4분기,23505,123,4232,3430,4445,5476,2846,127.0550786,37.48211747,"37.48211747, 127.0550786"
2022,1분기,23507,1928,29899,21645,34717,95525,37857,127.03953,37.52135499,"37.52135499, 127.03953"
2022,2분기,23507,4145,36586,25165,44883,105402,43592,127.03953,37.52135499,"37.52135499, 127.03953"
2022,3분기,23507,4109,37772,26445,43525,111186,41779,127.03953,37.52135499,"37.52135499, 127.03953"
2022,4분기,23507,3916,38465,26286,44405,110701,42911,127.03953,37.52135499,"37.52135499, 127.03953"
2022,1분기,23508,6,775,479,626,430,76,127.0729689,37.48754504,"37.48754504, 127.0729689"
2022,2분기,23508,12,881,400,611,580,81,127.0729689,37.48754504,"37.48754504, 127.0729689"
2022,3분기,23508,23,740,395,642,497,58,127.0729689,37.48754504,"37.48754504, 127.0729689"
2022,4분기,23508,11,567,237,390,290,34,127.0729689,37.48754504,"37.48754504, 127.0729689"
2022,1분기,23509,1690,25287,10255,12464,26336,5052,127.0659602,37.50443764,"37.50443764, 127.0659602"
2022,2분기,23509,1883,31601,12210,14413,29801,5939,127.0659602,37.50443764,"37.50443764, 127.0659602"
2022,3분기,23509,1909,30397,12518,15119,30360,5353,127.0659602,37.50443764,"37.50443764, 127.0659602"
2022,4분기,23509,1814,31198,13308,15937,28409,5339,127.0659602,37.50443764,"37.50443764, 127.0659602"
2022,1분기,23510,530,26840,9051,9687,19423,5319,127.0441265,37.49808603,"37.49808603, 127.0441265"
2022,2분기,23510,818,28383,9770,11234,20957,6278,127.0441265,37.49808603,"37.49808603, 127.0441265"
2022,3분기,23510,606,30045,10282,12315,22373,6360,127.0441265,37.49808603,"37.49808603, 127.0441265"
2022,4분기,23510,597,28755,9838,12151,21546,5876,127.0441265,37.49808603,"37.49808603, 127.0441265"
2022,1분기,23511,2047,32399,15001,18788,38451,9401,127.0673638,37.50190925,"37.50190925, 127.0673638"
2022,2분기,23511,2322,37654,16218,21063,43222,10127,127.0673638,37.50190925,"37.50190925, 127.0673638"
2022,3분기,23511,2050,37969,15980,20333,44602,10000,127.0673638,37.50190925,"37.50190925, 127.0673638"
2022,4분기,23511,1862,36469,15626,20522,42569,9085,127.0673638,37.50190925,"37.50190925, 127.0673638"
2022,1분기,23512,536,26333,7137,6712,12776,6404,127.0395195,37.4948581,"37.4948581, 127.0395195"
2022,2분기,23512,1275,28011,8177,8117,15035,7958,127.0395195,37.4948581,"37.4948581, 127.0395195"
2022,3분기,23512,1142,28382,8289,8321,15855,8248,127.0395195,37.4948581,"37.4948581, 127.0395195"
2022,4분기,23512,1109,29477,8119,8375,15899,8979,127.0395195,37.4948581,"37.4948581, 127.0395195"
2022,1분기,23513,640,12227,4687,6114,11880,3086,127.0436142,37.49807901,"37.49807901, 127.0436142"
2022,2분기,23513,838,13765,5293,7193,13620,3317,127.0436142,37.49807901,"37.49807901, 127.0436142"
2022,3분기,23513,784,14189,5578,7433,15341,3610,127.0436142,37.49807901,"37.49807901, 127.0436142"
2022,4분기,23513,752,13734,5358,7007,13595,3494,127.0436142,37.49807901,"37.49807901, 127.0436142"
2022,1분기,23514,262,16141,3140,3212,6149,1141,127.0575279,37.50731926,"37.50731926, 127.0575279"
2022,2분기,23514,296,18844,4077,4057,7178,1277,127.0575279,37.50731926,"37.50731926, 127.0575279"
2022,3분기,23514,295,21430,4257,4250,7447,1171,127.0575279,37.50731926,"37.50731926, 127.0575279"
2022,4분기,23514,281,18255,3703,3674,6173,1070,127.0575279,37.50731926,"37.50731926, 127.0575279"
2022,1분기,23515,196,3534,2735,3811,4859,2245,127.0570801,37.48371328,"37.48371328, 127.0570801"
2022,2분기,23515,315,4206,2954,5692,5961,2755,127.0570801,37.48371328,"37.48371328, 127.0570801"
2022,3분기,23515,289,4382,3536,5755,6209,2823,127.0570801,37.48371328,"37.48371328, 127.0570801"
2022,4분기,23515,250,4661,3270,6511,6224,2942,127.0570801,37.48371328,"37.48371328, 127.0570801"
2022,1분기,23516,104,12716,6093,8579,13941,6820,127.054993,37.47698048,"37.47698048, 127.054993"
2022,2분기,23516,142,16522,6521,11395,15706,7921,127.054993,37.47698048,"37.47698048, 127.054993"
2022,3분기,23516,142,16093,7339,11736,16041,7279,127.054993,37.47698048,"37.47698048, 127.054993"
2022,4분기,23516,107,15387,7178,11332,15824,7583,127.054993,37.47698048,"37.47698048, 127.054993"
2022,1분기,23517,210,11822,5521,6826,9186,3248,127.0525576,37.47527333,"37.47527333, 127.0525576"
2022,2분기,23517,228,13839,5154,7754,9617,3331,127.0525576,37.47527333,"37.47527333, 127.0525576"
2022,3분기,23517,193,13042,5568,7886,10430,3433,127.0525576,37.47527333,"37.47527333, 127.0525576"
2022,4분기,23517,264,13949,5828,7817,10977,3431,127.0525576,37.47527333,"37.47527333, 127.0525576"
2022,1분기,23518,272,8838,5141,6907,9782,3014,127.0507196,37.47551251,"37.47551251, 127.0507196"
2022,2분기,23518,414,12057,5596,8761,12012,3667,127.0507196,37.47551251,"37.47551251, 127.0507196"
2022,3분기,23518,394,11453,6268,8810,12231,3980,127.0507196,37.47551251,"37.47551251, 127.0507196"
2022,4분기,23518,286,12167,6825,9246,12652,3940,127.0507196,37.47551251,"37.47551251, 127.0507196"
2022,1분기,23519,226,5681,3136,3764,5297,2016,127.0489717,37.47725329,"37.47725329, 127.0489717"
2022,2분기,23519,311,7377,2993,4204,6190,2342,127.0489717,37.47725329,"37.47725329, 127.0489717"
2022,3분기,23519,408,7339,3259,4292,6257,2141,127.0489717,37.47725329,"37.47725329, 127.0489717"
2022,4분기,23519,465,7573,3541,4576,6290,2147,127.0489717,37.47725329,"37.47725329, 127.0489717"
2022,1분기,23520,62,1347,429,973,1998,624,127.0760972,37.49806976,"37.49806976, 127.0760972"
2022,2분기,23520,145,1818,672,1219,2729,792,127.0760972,37.49806976,"37.49806976, 127.0760972"
2022,3분기,23520,50,2001,720,984,2388,698,127.0760972,37.49806976,"37.49806976, 127.0760972"
2022,4분기,23520,35,1545,651,941,2210,643,127.0760972,37.49806976,"37.49806976, 127.0760972"
2022,1분기,23521,377,2164,589,878,1075,258,127.0761621,37.49848963,"37.49848963, 127.0761621"
2022,2분기,23521,348,2773,749,1033,1156,355,127.0761621,37.49848963,"37.49848963, 127.0761621"
2022,3분기,23521,335,2753,620,1028,1038,330,127.0761621,37.49848963,"37.49848963, 127.0761621"
