STDR_YY_CD,TRDAR_SE_CD,TRDAR_SE_CD_NM,APT_HSMP_CO,AE_66_SQMT_BELO_HSHLD_CO,AE_66_SQMT_HSHLD_CO,AE_99_SQMT_HSHLD_CO,AE_132_SQMT_HSHLD_CO,AE_165_SQMT_HSHLD_CO,PC_1_HDMIL_BELO_HSHLD_CO,PC_1_HDMIL_HSHLD_CO,PC_2_HDMIL_HSHLD_CO,PC_3_HDMIL_HSHLD_CO,PC_4_HDMIL_HSHLD_CO,PC_5_HDMIL_HSHLD_CO,PC_6_HDMIL_ABOVE_HSHLD_CO,AVRG_AE,AVRG_MKTC,STDR_QU_CD,TRDAR_CD,TRDAR_CD_NM
2020,A,골목상권,1.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,46.0,225833333.0,2,2110038,경향신문사
2020,A,골목상권,1.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,46.0,225833333.0,3,2110038,경향신문사
2020,A,골목상권,1.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,46.0,246722222.0,4,2110038,경향신문사
2020,A,골목상권,1.0,16.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,62375000.0,1,2110039,회현역 1번
2020,A,골목상권,1.0,16.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,62375000.0,2,2110039,회현역 1번
2020,A,골목상권,1.0,16.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,62375000.0,3,2110039,회현역 1번
2020,A,골목상권,1.0,14.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,71707143.0,4,2110039,회현역 1번
2020,A,골목상권,7.0,393.0,116.0,8.0,1.0,0.0,21.0,409.0,85.0,3.0,0.0,0.0,0.0,62.0,170671941.0,1,2110040,중구회현체육센터(정화예술대남산캠퍼스)
2020,A,골목상권,7.0,393.0,116.0,8.0,1.0,0.0,21.0,409.0,85.0,3.0,0.0,0.0,0.0,62.0,170671941.0,2,2110040,중구회현체육센터(정화예술대남산캠퍼스)
2020,A,골목상권,7.0,393.0,116.0,8.0,1.0,0.0,21.0,409.0,85.0,3.0,0.0,0.0,0.0,62.0,170671941.0,3,2110040,중구회현체육센터(정화예술대남산캠퍼스)
2020,A,골목상권,7.0,392.0,116.0,8.0,1.0,0.0,21.0,377.0,106.0,13.0,0.0,0.0,0.0,62.0,181641946.0,4,2110040,중구회현체육센터(정화예술대남산캠퍼스)
2020,A,골목상권,3.0,8.0,5.0,1.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,72.0,168158730.0,1,2110041,남산케이블카
2020,A,골목상권,3.0,8.0,5.0,1.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,72.0,168158730.0,2,2110041,남산케이블카
2020,A,골목상권,3.0,8.0,5.0,1.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,72.0,168158730.0,3,2110041,남산케이블카
2020,A,골목상권,3.0,8.0,5.0,1.0,0.0,0.0,0.0,12.0,2.0,0.0,0.0,0.0,0.0,72.0,183281746.0,4,2110041,남산케이블카
2020,A,골목상권,26.0,200.0,56.0,33.0,1.0,3.0,37.0,164.0,32.0,33.0,16.0,7.0,4.0,59.0,216978523.0,1,2110042,남산골공원옆
2020,A,골목상권,26.0,200.0,56.0,33.0,1.0,3.0,37.0,164.0,32.0,33.0,16.0,7.0,4.0,59.0,216978523.0,2,2110042,남산골공원옆
2020,A,골목상권,26.0,200.0,56.0,33.0,1.0,3.0,37.0,164.0,32.0,33.0,16.0,7.0,4.0,59.0,216978523.0,3,2110042,남산골공원옆
2020,A,골목상권,26.0,200.0,56.0,33.0,1.0,3.0,32.0,167.0,20.0,38.0,24.0,7.0,5.0,59.0,237860709.0,4,2110042,남산골공원옆
2020,A,골목상권,116.0,1389.0,57.0,3.0,2.0,0.0,883.0,471.0,92.0,4.0,1.0,0.0,0.0,35.0,102471693.0,1,2110043,충무초등학교
2020,A,골목상권,116.0,1389.0,57.0,3.0,2.0,0.0,883.0,471.0,92.0,4.0,1.0,0.0,0.0,35.0,102471693.0,2,2110043,충무초등학교
2020,A,골목상권,116.0,1389.0,57.0,3.0,2.0,0.0,883.0,471.0,92.0,4.0,1.0,0.0,0.0,35.0,102471693.0,3,2110043,충무초등학교
2020,A,골목상권,116.0,1389.0,57.0,3.0,2.0,0.0,851.0,434.0,160.0,5.0,1.0,0.0,0.0,35.0,109544172.0,4,2110043,충무초등학교
2020,A,골목상권,4.0,46.0,3.0,2.0,1.0,0.0,18.0,26.0,4.0,2.0,2.0,0.0,0.0,46.0,147229167.0,1,2110044,관성묘
2020,A,골목상권,4.0,46.0,3.0,2.0,1.0,0.0,18.0,26.0,4.0,2.0,2.0,0.0,0.0,46.0,147229167.0,2,2110044,관성묘
2020,A,골목상권,4.0,46.0,3.0,2.0,1.0,0.0,18.0,26.0,4.0,2.0,2.0,0.0,0.0,46.0,147229167.0,3,2110044,관성묘
2020,A,골목상권,4.0,46.0,3.0,2.0,1.0,0.0,18.0,24.0,6.0,2.0,2.0,0.0,0.0,46.0,158154167.0,4,2110044,관성묘
2020,A,골목상권,5.0,27.0,3.0,0.0,0.0,0.0,15.0,10.0,5.0,0.0,0.0,0.0,0.0,41.0,124051667.0,1,2110045,동대문역사문화공원역 5번
2020,A,골목상권,5.0,27.0,3.0,0.0,0.0,0.0,15.0,10.0,5.0,0.0,0.0,0.0,0.0,41.0,124051667.0,2,2110045,동대문역사문화공원역 5번
2020,A,골목상권,5.0,27.0,3.0,0.0,0.0,0.0,15.0,10.0,5.0,0.0,0.0,0.0,0.0,41.0,124051667.0,3,2110045,동대문역사문화공원역 5번
2020,A,골목상권,5.0,27.0,3.0,0.0,0.0,0.0,15.0,9.0,6.0,0.0,0.0,0.0,0.0,41.0,132596667.0,4,2110045,동대문역사문화공원역 5번
2020,A,골목상권,161.0,1354.0,55.0,9.0,0.0,0.0,463.0,911.0,43.0,1.0,0.0,0.0,0.0,51.0,113713538.0,1,2110046,버티고개
2020,A,골목상권,161.0,1354.0,55.0,9.0,0.0,0.0,463.0,911.0,43.0,1.0,0.0,0.0,0.0,51.0,113713538.0,2,2110046,버티고개
2020,A,골목상권,161.0,1354.0,55.0,9.0,0.0,0.0,463.0,911.0,43.0,1.0,0.0,0.0,0.0,51.0,113713538.0,3,2110046,버티고개
2020,A,골목상권,161.0,1352.0,56.0,9.0,0.0,0.0,450.0,909.0,57.0,1.0,0.0,0.0,0.0,51.0,116007931.0,4,2110046,버티고개
2020,A,골목상권,70.0,258.0,73.0,56.0,28.0,38.0,79.0,206.0,65.0,54.0,24.0,13.0,12.0,81.0,197647099.0,1,2110047,다산성곽길
2020,A,골목상권,70.0,258.0,73.0,56.0,28.0,38.0,79.0,206.0,65.0,54.0,24.0,13.0,12.0,81.0,197647099.0,2,2110047,다산성곽길
2020,A,골목상권,70.0,258.0,73.0,56.0,28.0,38.0,79.0,206.0,65.0,54.0,24.0,13.0,12.0,81.0,197647099.0,3,2110047,다산성곽길
2020,A,골목상권,70.0,258.0,73.0,56.0,28.0,38.0,75.0,203.0,72.0,52.0,22.0,16.0,13.0,81.0,201235468.0,4,2110047,다산성곽길
2020,A,골목상권,46.0,316.0,112.0,24.0,21.0,43.0,72.0,186.0,163.0,28.0,7.0,2.0,58.0,72.0,304238571.0,1,2110048,장충동주민센터
2020,A,골목상권,46.0,316.0,112.0,24.0,21.0,43.0,72.0,186.0,163.0,28.0,7.0,2.0,58.0,72.0,304238571.0,2,2110048,장충동주민센터
2020,A,골목상권,46.0,316.0,112.0,24.0,21.0,43.0,72.0,186.0,163.0,28.0,7.0,2.0,58.0,72.0,304238571.0,3,2110048,장충동주민센터
2020,A,골목상권,47.0,336.0,112.0,24.0,21.0,43.0,72.0,183.0,177.0,35.0,7.0,2.0,60.0,71.0,332103915.0,4,2110048,장충동주민센터
2020,A,골목상권,50.0,296.0,107.0,5.0,0.0,23.0,29.0,227.0,132.0,19.0,1.0,0.0,23.0,62.0,226509286.0,1,2110049,장충단 고개
2020,A,골목상권,50.0,296.0,107.0,5.0,0.0,23.0,29.0,227.0,132.0,19.0,1.0,0.0,23.0,62.0,226509286.0,2,2110049,장충단 고개
2020,A,골목상권,50.0,296.0,107.0,5.0,0.0,23.0,29.0,227.0,132.0,19.0,1.0,0.0,23.0,62.0,226509286.0,3,2110049,장충단 고개
2020,A,골목상권,52.0,319.0,108.0,5.0,0.0,23.0,29.0,225.0,152.0,25.0,1.0,0.0,23.0,61.0,235394118.0,4,2110049,장충단 고개
2020,A,골목상권,18.0,113.0,57.0,4.0,0.0,1.0,32.0,83.0,59.0,0.0,1.0,0.0,0.0,57.0,169628833.0,1,2110050,약수역 7번
2020,A,골목상권,18.0,113.0,57.0,4.0,0.0,1.0,32.0,83.0,59.0,0.0,1.0,0.0,0.0,57.0,169628833.0,2,2110050,약수역 7번
2020,A,골목상권,18.0,113.0,57.0,4.0,0.0,1.0,32.0,83.0,59.0,0.0,1.0,0.0,0.0,57.0,169628833.0,3,2110050,약수역 7번
2020,A,골목상권,19.0,131.0,57.0,4.0,1.0,1.0,31.0,95.0,67.0,0.0,1.0,0.0,0.0,56.0,172807708.0,4,2110050,약수역 7번
2020,A,골목상권,12.0,94.0,67.0,0.0,0.0,0.0,36.0,68.0,57.0,0.0,0.0,0.0,0.0,54.0,174311264.0,1,2110051,한양공고앞 교차로
2020,A,골목상권,12.0,94.0,67.0,0.0,0.0,0.0,36.0,68.0,57.0,0.0,0.0,0.0,0.0,54.0,174311264.0,2,2110051,한양공고앞 교차로
2020,A,골목상권,12.0,94.0,67.0,0.0,0.0,0.0,36.0,68.0,57.0,0.0,0.0,0.0,0.0,54.0,174311264.0,3,2110051,한양공고앞 교차로
2020,A,골목상권,12.0,94.0,67.0,0.0,0.0,0.0,36.0,55.0,70.0,0.0,0.0,0.0,0.0,54.0,177526761.0,4,2110051,한양공고앞 교차로
2020,A,골목상권,26.0,148.0,46.0,17.0,0.0,3.0,8.0,111.0,63.0,22.0,8.0,1.0,1.0,66.0,212817166.0,1,2110052,장충초등학교
2020,A,골목상권,26.0,148.0,46.0,17.0,0.0,3.0,8.0,111.0,63.0,22.0,8.0,1.0,1.0,66.0,212817166.0,2,2110052,장충초등학교
2020,A,골목상권,26.0,148.0,46.0,17.0,0.0,3.0,8.0,111.0,63.0,22.0,8.0,1.0,1.0,66.0,212817166.0,3,2110052,장충초등학교
2020,A,골목상권,27.0,177.0,46.0,17.0,0.0,3.0,7.0,135.0,61.0,29.0,8.0,2.0,1.0,63.0,215083882.0,4,2110052,장충초등학교
2020,A,골목상권,18.0,145.0,10.0,1.0,0.0,0.0,34.0,102.0,18.0,1.0,1.0,0.0,0.0,41.0,154256944.0,1,2110053,청구역 1번
2020,A,골목상권,18.0,145.0,10.0,1.0,0.0,0.0,34.0,102.0,18.0,1.0,1.0,0.0,0.0,41.0,154256944.0,2,2110053,청구역 1번
2020,A,골목상권,18.0,145.0,10.0,1.0,0.0,0.0,34.0,102.0,18.0,1.0,1.0,0.0,0.0,41.0,154256944.0,3,2110053,청구역 1번
2020,A,골목상권,18.0,145.0,10.0,1.0,0.0,0.0,32.0,101.0,21.0,1.0,1.0,0.0,0.0,41.0,157001402.0,4,2110053,청구역 1번
2020,A,골목상권,30.0,362.0,83.0,2.0,2.0,0.0,150.0,181.0,81.0,35.0,2.0,0.0,0.0,46.0,171865377.0,1,2110054,청구역 3번
2020,A,골목상권,30.0,362.0,83.0,2.0,2.0,0.0,150.0,181.0,81.0,35.0,2.0,0.0,0.0,46.0,171865377.0,2,2110054,청구역 3번
2020,A,골목상권,30.0,362.0,83.0,2.0,2.0,0.0,150.0,181.0,81.0,35.0,2.0,0.0,0.0,46.0,171865377.0,3,2110054,청구역 3번
2020,A,골목상권,31.0,391.0,83.0,2.0,2.0,0.0,150.0,180.0,107.0,39.0,1.0,1.0,0.0,46.0,180590932.0,4,2110054,청구역 3번
2020,A,골목상권,2.0,64.0,1.0,0.0,0.0,0.0,48.0,13.0,3.0,0.0,1.0,0.0,0.0,26.0,132296667.0,1,2110055,황학동벼룩시장
2020,A,골목상권,2.0,64.0,1.0,0.0,0.0,0.0,48.0,13.0,3.0,0.0,1.0,0.0,0.0,26.0,132296667.0,2,2110055,황학동벼룩시장
2020,A,골목상권,2.0,64.0,1.0,0.0,0.0,0.0,48.0,13.0,3.0,0.0,1.0,0.0,0.0,26.0,132296667.0,3,2110055,황학동벼룩시장
2020,A,골목상권,2.0,64.0,1.0,0.0,0.0,0.0,48.0,13.0,3.0,0.0,1.0,0.0,0.0,26.0,132772333.0,4,2110055,황학동벼룩시장
2020,A,골목상권,38.0,448.0,71.0,1.0,0.0,0.0,60.0,343.0,106.0,11.0,0.0,0.0,0.0,49.0,174306357.0,1,2110056,신당역 3번
2020,A,골목상권,38.0,448.0,71.0,1.0,0.0,0.0,60.0,343.0,106.0,11.0,0.0,0.0,0.0,49.0,174306357.0,2,2110056,신당역 3번
2020,A,골목상권,38.0,448.0,71.0,1.0,0.0,0.0,60.0,343.0,106.0,11.0,0.0,0.0,0.0,49.0,174306357.0,3,2110056,신당역 3번
2020,A,골목상권,41.0,492.0,72.0,1.0,0.0,0.0,57.0,339.0,154.0,15.0,0.0,0.0,0.0,48.0,182603155.0,4,2110056,신당역 3번
2020,A,골목상권,9.0,278.0,97.0,1.0,12.0,4.0,26.0,223.0,0.0,81.0,45.0,10.0,7.0,57.0,260319265.0,1,2110057,황학코아루아파트
2020,A,골목상권,9.0,278.0,97.0,1.0,12.0,4.0,26.0,223.0,0.0,81.0,45.0,10.0,7.0,57.0,260319265.0,2,2110057,황학코아루아파트
2020,A,골목상권,9.0,278.0,97.0,1.0,12.0,4.0,26.0,223.0,0.0,81.0,45.0,10.0,7.0,57.0,260319265.0,3,2110057,황학코아루아파트
2020,A,골목상권,12.0,333.0,97.0,1.0,12.0,4.0,26.0,278.0,0.0,29.0,97.0,3.0,14.0,49.0,252543719.0,4,2110057,황학코아루아파트
2020,A,골목상권,50.0,357.0,231.0,42.0,31.0,2.0,44.0,187.0,129.0,97.0,138.0,50.0,18.0,59.0,271264274.0,1,2110058,성심여자고등학교
2020,A,골목상권,50.0,357.0,231.0,42.0,31.0,2.0,44.0,187.0,129.0,97.0,138.0,50.0,18.0,59.0,271264274.0,2,2110058,성심여자고등학교
2020,A,골목상권,50.0,357.0,231.0,42.0,31.0,2.0,44.0,187.0,129.0,97.0,138.0,50.0,18.0,59.0,271264274.0,3,2110058,성심여자고등학교
2020,A,골목상권,61.0,468.0,231.0,42.0,31.0,2.0,43.0,249.0,174.0,101.0,70.0,93.0,44.0,54.0,267595172.0,4,2110058,성심여자고등학교
2020,A,골목상권,49.0,361.0,187.0,1.0,2.0,1.0,0.0,13.0,224.0,85.0,72.0,148.0,10.0,58.0,387103885.0,1,2110059,새남터성지
2020,A,골목상권,49.0,361.0,187.0,1.0,2.0,1.0,0.0,13.0,224.0,85.0,72.0,148.0,10.0,58.0,387103885.0,2,2110059,새남터성지
2020,A,골목상권,49.0,361.0,187.0,1.0,2.0,1.0,0.0,13.0,224.0,85.0,72.0,148.0,10.0,58.0,387103885.0,3,2110059,새남터성지
2020,A,골목상권,53.0,361.0,187.0,1.0,2.0,1.0,1.0,10.0,158.0,142.0,75.0,39.0,127.0,58.0,406172031.0,4,2110059,새남터성지
2020,A,골목상권,108.0,725.0,197.0,18.0,2.0,0.0,87.0,305.0,444.0,88.0,14.0,4.0,0.0,54.0,229589667.0,1,2110060,효창공원앞역 6번
2020,A,골목상권,108.0,725.0,197.0,18.0,2.0,0.0,87.0,305.0,444.0,88.0,14.0,4.0,0.0,54.0,229589667.0,2,2110060,효창공원앞역 6번
2020,A,골목상권,108.0,725.0,197.0,18.0,2.0,0.0,87.0,305.0,444.0,88.0,14.0,4.0,0.0,54.0,229589667.0,3,2110060,효창공원앞역 6번
2020,A,골목상권,111.0,753.0,198.0,18.0,2.0,0.0,86.0,297.0,454.0,108.0,22.0,4.0,0.0,54.0,236393822.0,4,2110060,효창공원앞역 6번
2020,A,골목상권,76.0,536.0,282.0,49.0,22.0,1.0,64.0,346.0,312.0,113.0,36.0,1.0,18.0,58.0,209802968.0,1,2110061,효창동주민센터
2020,A,골목상권,76.0,536.0,282.0,49.0,22.0,1.0,64.0,346.0,312.0,113.0,36.0,1.0,18.0,58.0,209802968.0,2,2110061,효창동주민센터
2020,A,골목상권,76.0,536.0,282.0,49.0,22.0,1.0,64.0,346.0,312.0,113.0,36.0,1.0,18.0,58.0,209802968.0,3,2110061,효창동주민센터
2020,A,골목상권,77.0,561.0,282.0,49.0,21.0,1.0,63.0,351.0,314.0,71.0,96.0,1.0,18.0,57.0,215474745.0,4,2110061,효창동주민센터
2020,A,골목상권,17.0,72.0,33.0,63.0,53.0,35.0,0.0,10.0,17.0,11.0,8.0,35.0,175.0,51.0,453381938.0,1,2110062,한강로동땡땡거리(은행나무길)
2020,A,골목상권,17.0,72.0,33.0,63.0,53.0,35.0,0.0,10.0,17.0,11.0,8.0,35.0,175.0,51.0,453381938.0,2,2110062,한강로동땡땡거리(은행나무길)
2020,A,골목상권,17.0,72.0,33.0,63.0,53.0,35.0,0.0,10.0,17.0,11.0,8.0,35.0,175.0,51.0,453381938.0,3,2110062,한강로동땡땡거리(은행나무길)
2020,A,골목상권,16.0,72.0,33.0,0.0,0.0,0.0,0.0,8.0,19.0,10.0,9.0,8.0,51.0,46.0,430686835.0,4,2110062,한강로동땡땡거리(은행나무길)
2020,A,골목상권,40.0,346.0,39.0,7.0,0.0,0.0,4.0,233.0,121.0,23.0,11.0,0.0,0.0,44.0,228417439.0,1,2110063,효창공원앞역 5번
2020,A,골목상권,40.0,346.0,39.0,7.0,0.0,0.0,4.0,233.0,121.0,23.0,11.0,0.0,0.0,44.0,228417439.0,2,2110063,효창공원앞역 5번
2020,A,골목상권,40.0,346.0,39.0,7.0,0.0,0.0,4.0,233.0,121.0,23.0,11.0,0.0,0.0,44.0,228417439.0,3,2110063,효창공원앞역 5번
2020,A,골목상권,49.0,446.0,39.0,7.0,0.0,0.0,4.0,275.0,165.0,37.0,11.0,0.0,0.0,42.0,228255730.0,4,2110063,효창공원앞역 5번
2020,A,골목상권,85.0,576.0,239.0,102.0,10.0,28.0,46.0,386.0,268.0,173.0,38.0,18.0,26.0,63.0,241351662.0,1,2110064,효창공원앞역 2번
2020,A,골목상권,85.0,576.0,239.0,102.0,10.0,28.0,46.0,386.0,268.0,173.0,38.0,18.0,26.0,63.0,241351662.0,2,2110064,효창공원앞역 2번
2020,A,골목상권,85.0,576.0,239.0,102.0,10.0,28.0,46.0,386.0,268.0,173.0,38.0,18.0,26.0,63.0,241351662.0,3,2110064,효창공원앞역 2번
2020,A,골목상권,86.0,602.0,227.0,102.0,10.0,28.0,43.0,389.0,281.0,155.0,52.0,20.0,29.0,61.0,246224347.0,4,2110064,효창공원앞역 2번
2020,A,골목상권,1.0,8.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,49.0,199125000.0,1,2110065,남정초등학교
2020,A,골목상권,1.0,8.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,49.0,199125000.0,2,2110065,남정초등학교
2020,A,골목상권,1.0,8.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,49.0,199125000.0,3,2110065,남정초등학교
2020,A,골목상권,1.0,8.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,49.0,206375000.0,4,2110065,남정초등학교
2020,A,골목상권,81.0,406.0,23.0,1.0,0.0,0.0,68.0,273.0,41.0,35.0,13.0,0.0,0.0,44.0,175363357.0,1,2110066,서울역 15번
2020,A,골목상권,81.0,406.0,23.0,1.0,0.0,0.0,68.0,273.0,41.0,35.0,13.0,0.0,0.0,44.0,175363357.0,2,2110066,서울역 15번
2020,A,골목상권,81.0,406.0,23.0,1.0,0.0,0.0,68.0,273.0,41.0,35.0,13.0,0.0,0.0,44.0,175363357.0,3,2110066,서울역 15번
2020,A,골목상권,81.0,406.0,23.0,1.0,0.0,0.0,55.0,269.0,54.0,36.0,16.0,0.0,0.0,44.0,180664180.0,4,2110066,서울역 15번
2020,A,골목상권,238.0,1233.0,442.0,52.0,7.0,2.0,71.0,697.0,787.0,158.0,16.0,4.0,3.0,60.0,219031971.0,1,2110067,배문고등학교
2020,A,골목상권,238.0,1233.0,442.0,52.0,7.0,2.0,71.0,697.0,787.0,158.0,16.0,4.0,3.0,60.0,219031971.0,2,2110067,배문고등학교
2020,A,골목상권,238.0,1233.0,442.0,52.0,7.0,2.0,71.0,697.0,787.0,158.0,16.0,4.0,3.0,60.0,219031971.0,3,2110067,배문고등학교
2020,A,골목상권,250.0,1345.0,450.0,52.0,7.0,2.0,62.0,695.0,885.0,184.0,21.0,8.0,1.0,59.0,223092075.0,4,2110067,배문고등학교
2020,A,골목상권,48.0,377.0,98.0,5.0,17.0,0.0,24.0,198.0,177.0,75.0,12.0,10.0,1.0,55.0,242015922.0,1,2110068,남영역 1번
2020,A,골목상권,48.0,377.0,98.0,5.0,17.0,0.0,24.0,198.0,177.0,75.0,12.0,10.0,1.0,55.0,242015922.0,2,2110068,남영역 1번
2020,A,골목상권,48.0,377.0,98.0,5.0,17.0,0.0,24.0,198.0,177.0,75.0,12.0,10.0,1.0,55.0,242015922.0,3,2110068,남영역 1번
2020,A,골목상권,48.0,377.0,98.0,5.0,17.0,0.0,23.0,188.0,181.0,80.0,7.0,17.0,1.0,55.0,251015460.0,4,2110068,남영역 1번
2020,A,골목상권,58.0,463.0,49.0,11.0,4.0,1.0,44.0,311.0,148.0,21.0,3.0,0.0,1.0,52.0,195373967.0,1,2110069,숙대입구
2020,A,골목상권,58.0,463.0,49.0,11.0,4.0,1.0,44.0,311.0,148.0,21.0,3.0,0.0,1.0,52.0,195373967.0,2,2110069,숙대입구
2020,A,골목상권,58.0,463.0,49.0,11.0,4.0,1.0,44.0,311.0,148.0,21.0,3.0,0.0,1.0,52.0,195373967.0,3,2110069,숙대입구
2020,A,골목상권,60.0,489.0,49.0,11.0,4.0,1.0,43.0,313.0,154.0,40.0,3.0,0.0,1.0,51.0,202039583.0,4,2110069,숙대입구
2020,A,골목상권,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,49.0,333000000.0,1,2110070,용산세무서
2020,A,골목상권,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,49.0,333000000.0,2,2110070,용산세무서
2020,A,골목상권,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,49.0,333000000.0,3,2110070,용산세무서
2020,A,골목상권,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,49.0,343000000.0,4,2110070,용산세무서
2020,A,골목상권,4.0,0.0,0.0,19.0,9.0,49.0,0.0,0.0,0.0,0.0,4.0,20.0,53.0,179.0,672250694.0,1,2110071,한강미주맨션아파트
2020,A,골목상권,4.0,0.0,0.0,19.0,9.0,49.0,0.0,0.0,0.0,0.0,4.0,20.0,53.0,179.0,672250694.0,2,2110071,한강미주맨션아파트
2020,A,골목상권,4.0,0.0,0.0,19.0,9.0,49.0,0.0,0.0,0.0,0.0,4.0,20.0,53.0,179.0,672250694.0,3,2110071,한강미주맨션아파트
2020,A,골목상권,4.0,0.0,0.0,19.0,9.0,49.0,0.0,0.0,0.0,0.0,4.0,9.0,64.0,179.0,755281944.0,4,2110071,한강미주맨션아파트
2020,A,골목상권,12.0,137.0,2.0,0.0,0.0,0.0,0.0,67.0,59.0,10.0,2.0,1.0,0.0,29.0,229304475.0,1,2110073,삼각지역 3번
2020,A,골목상권,12.0,137.0,2.0,0.0,0.0,0.0,0.0,67.0,59.0,10.0,2.0,1.0,0.0,29.0,229304475.0,2,2110073,삼각지역 3번
2020,A,골목상권,12.0,137.0,2.0,0.0,0.0,0.0,0.0,67.0,59.0,10.0,2.0,1.0,0.0,29.0,229304475.0,3,2110073,삼각지역 3번
2020,A,골목상권,12.0,137.0,2.0,0.0,0.0,0.0,0.0,63.0,63.0,10.0,2.0,1.0,0.0,29.0,236571565.0,4,2110073,삼각지역 3번
2020,A,골목상권,33.0,224.0,96.0,11.0,3.0,2.0,2.0,84.0,120.0,94.0,29.0,3.0,4.0,60.0,298267260.0,1,2110074,서울역 12번
2020,A,골목상권,33.0,224.0,96.0,11.0,3.0,2.0,2.0,84.0,120.0,94.0,29.0,3.0,4.0,60.0,298267260.0,2,2110074,서울역 12번
2020,A,골목상권,33.0,224.0,96.0,11.0,3.0,2.0,2.0,84.0,120.0,94.0,29.0,3.0,4.0,60.0,298267260.0,3,2110074,서울역 12번
2020,A,골목상권,34.0,224.0,96.0,11.0,3.0,2.0,2.0,79.0,117.0,93.0,37.0,4.0,4.0,60.0,307898524.0,4,2110074,서울역 12번
2020,A,골목상권,49.0,239.0,120.0,3.0,6.0,0.0,0.0,59.0,134.0,150.0,22.0,2.0,1.0,60.0,293625030.0,1,2110075,숙대입구역 1번
2020,A,골목상권,49.0,239.0,120.0,3.0,6.0,0.0,0.0,59.0,134.0,150.0,22.0,2.0,1.0,60.0,293625030.0,2,2110075,숙대입구역 1번
2020,A,골목상권,49.0,239.0,120.0,3.0,6.0,0.0,0.0,59.0,134.0,150.0,22.0,2.0,1.0,60.0,293625030.0,3,2110075,숙대입구역 1번
2020,A,골목상권,49.0,239.0,120.0,3.0,6.0,0.0,0.0,56.0,121.0,134.0,54.0,2.0,1.0,60.0,306129986.0,4,2110075,숙대입구역 1번
2020,A,골목상권,16.0,47.0,66.0,11.0,0.0,0.0,0.0,12.0,49.0,50.0,13.0,0.0,0.0,67.0,280959254.0,1,2110077,삼광초등학교
2020,A,골목상권,16.0,47.0,66.0,11.0,0.0,0.0,0.0,12.0,49.0,50.0,13.0,0.0,0.0,67.0,280959254.0,2,2110077,삼광초등학교
2020,A,골목상권,16.0,47.0,66.0,11.0,0.0,0.0,0.0,12.0,49.0,50.0,13.0,0.0,0.0,67.0,280959254.0,3,2110077,삼광초등학교
2020,A,골목상권,16.0,47.0,66.0,11.0,0.0,0.0,0.0,12.0,46.0,53.0,5.0,8.0,0.0,67.0,289191539.0,4,2110077,삼광초등학교
2020,A,골목상권,1.0,0.0,0.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,188.0,837208333.0,1,2110078,이촌동점보아파트
2020,A,골목상권,1.0,0.0,0.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,188.0,837208333.0,2,2110078,이촌동점보아파트
2020,A,골목상권,1.0,0.0,0.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,188.0,837208333.0,3,2110078,이촌동점보아파트
2020,A,골목상권,1.0,0.0,0.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,188.0,980180556.0,4,2110078,이촌동점보아파트
2020,A,골목상권,256.0,1361.0,750.0,114.0,72.0,23.0,100.0,676.0,945.0,412.0,105.0,54.0,28.0,65.0,257772345.0,1,2110079,후암동주민센터
2020,A,골목상권,256.0,1361.0,750.0,114.0,72.0,23.0,100.0,676.0,945.0,412.0,105.0,54.0,28.0,65.0,257772345.0,2,2110079,후암동주민센터
