매출,기준_년_코드,상권_구분_코드_명,상권_코드,상권_코드_명,시간대,분기,점포수,총 상주인구 수,총 가구 수,총_직장인구_수,아파트_단지_수,아파트_가격_1_억_미만_세대_수,아파트_가격_1_억_세대_수,아파트_가격_2_억_세대_수,아파트_가격_3_억_세대_수,아파트_가격_4_억_세대_수,아파트_가격_5_억_세대_수,아파트_가격_6_억_이상_세대_수,총_생활인구_수,시간대_생활인구_수,월요일_생활인구_수,화요일_생활인구_수,수요일_생활인구_수,목요일_생활인구_수,금요일_생활인구_수,토요일_생활인구_수,일요일_생활인구_수,집객시설_수,관공서_수,은행_수,백화점_수,숙박_시설_수,area,연령대_10_생활인구_수,연령대_20_생활인구_수,연령대_30_생활인구_수,연령대_40_생활인구_수,연령대_50_생활인구_수,연령대_60_이상_생활인구_수,시간대_버스_승하차승객수,시간대_지하철_승하차승객수,버스정류장_수,지하철역_수
293540.6462,2022,발달상권,2120215,포스코사거리,6,1,32,3513,2227,61656,29,0,132,602,98,158,114,288,2958213,256222,471871,462415,465707,496911,480904,301905,278500,92,0,17,0,0,318625,322194,506015,766330,674764,384727,304183,62797,0,7,0
659135.3556,2022,발달상권,2120219,은마아파트,6,1,13,1039,418,17161,14,0,2,17,21,20,5,119,1098958,124466,147739,146622,149629,153362,155576,179577,166454,57,0,6,0,0,149660,492706,97331,86972,177171,128263,116515,194107,0,6,0
424630.1586,2022,발달상권,2120206,개나리아파트,6,1,11,4039,2082,5280,54,5,191,181,83,59,17,334,1111630,109012,169304,168005,169222,175522,171509,133139,124932,45,2,4,0,0,148412,159227,174652,240316,246854,142447,148135,31560,0,8,0
449154.6684,2022,발달상권,2120213,삼성중앙역,6,1,13,4094,2304,8472,89,7,401,251,118,44,34,222,1659343,172185,249849,246827,250811,262284,257967,200929,190678,41,2,3,0,0,228925,140896,289330,419636,370213,215873,223396,25732,70295,3,1
53122.35111,2022,발달상권,2120218,코엑스,6,1,10,28,17,290,0,0,0,0,0,0,0,0,42425,2368,6047,6118,6304,6842,6818,5499,4800,22,0,6,0,0,145396,2902,8946,11532,9556,5350,4139,30638,0,3,0
331929.9852,2022,발달상권,2120211,도성초등학교,6,1,6,1638,726,984,23,0,58,51,24,61,42,102,1024497,106455,144532,145031,148259,151256,151202,149328,134887,27,0,1,0,0,72437,316620,120004,128927,204685,127544,126717,24600,0,4,0
216347.4093,2022,관광특구,1001496,강남 마이스 관광특구,6,1,12,29,18,15904,0,0,0,0,0,0,0,0,92815,5277,13648,13721,14053,15264,15081,11312,9736,34,1,8,1,0,237891,6348,19683,25607,20687,11541,8949,69064,0,5,0
75677.13778,2022,발달상권,2120195,성수대교남단,6,1,10,444,224,5611,9,3,24,22,20,5,22,26,887365,78322,124796,128716,129454,138141,142203,125074,98980,51,0,8,0,0,126829,90844,198016,204371,163294,105705,125135,30508,0,2,0
339113.9667,2022,발달상권,2120186,가로수길,6,1,14,3152,1777,6518,62,0,154,140,109,74,49,97,1977135,178912,284373,284850,288722,300683,308841,274353,235313,42,2,4,0,0,256687,212675,462621,456964,352892,224746,267239,71688,0,2,0
408910.7667,2022,발달상권,2120196,서울세관,6,1,7,1346,899,9687,25,0,13,20,10,26,21,41,707571,66807,109251,108322,109486,116250,113561,79722,70981,36,4,5,0,0,185479,56505,130331,181853,155354,88619,94910,23618,0,7,0
442481.3857,2022,발달상권,2120185,논현역,6,1,21,3768,2428,12764,53,3,259,407,162,59,24,77,2481951,257005,374953,371870,374699,390267,391340,307013,271808,105,1,7,0,0,321182,146264,520120,630735,489265,332916,362653,31166,272663,3,1
552326.7507,2022,발달상권,2120197,역삼역,6,1,59,6012,4306,58694,97,5,705,417,168,134,85,63,3369883,272052,552067,544849,543511,587693,558325,313929,269508,172,2,25,0,0,562806,135778,772836,1012826,711849,395587,341009,136403,513288,7,1
454619.6144,2022,발달상권,2120191,학동역,6,1,20,4394,2961,13862,84,8,477,648,67,27,23,161,1728336,167286,265082,261463,266220,280114,273510,200000,181946,65,4,6,0,0,366286,112225,374754,458209,347854,210005,225288,65352,220660,6,1
608566.0437,2022,발달상권,2120190,강남을지병원,6,1,14,2274,1334,11703,46,0,139,238,38,36,33,39,1531754,142039,230811,230429,232290,247124,247862,184020,159218,72,0,3,0,0,295195,122633,318579,402278,309863,180793,197609,71763,0,6,0
508667.6658,2022,발달상권,2120224,수서역,6,1,13,594,437,12418,0,0,0,0,0,0,0,0,206519,21612,31743,31338,31377,32294,32295,24865,22606,40,0,3,0,0,60183,21549,21981,32876,34648,30550,64915,47614,374930,6,1
179785.153,2022,발달상권,2120222,삼성역,6,1,30,746,508,43324,8,0,2,3,4,9,28,53,890770,58013,146270,143399,143467,155943,149197,83404,69091,88,3,15,1,0,356336,82400,176106,240708,190791,109670,91097,204466,493253,12,1
271097.184,2022,발달상권,2120205,매봉역,6,1,9,1116,592,13950,24,19,72,14,40,61,30,18,562232,52984,85915,85878,85591,90338,88659,65110,60739,23,1,1,0,0,122443,53598,90157,110501,108194,88293,111493,34082,0,5,0
614995.163,2022,발달상권,2120214,영동대교남단교차로,6,1,6,761,321,3990,8,0,0,16,0,0,0,212,252241,23619,37922,37975,38077,40257,40060,31612,26340,11,0,1,0,0,89135,24980,36973,57451,52049,38110,42678,18885,0,2,0
107199.3407,2022,전통시장,2130303,영동전통시장,6,1,3,1142,728,242,19,0,118,77,24,11,2,2,362410,41938,52818,53081,53408,56046,56738,48574,41745,5,0,0,0,0,39097,18755,80492,91098,70336,47483,54245,0,0,0,0
319783.9368,2022,발달상권,2120203,강남구청역,6,1,19,1522,920,7726,25,0,67,58,64,18,5,120,1562580,154657,239233,238934,241997,254633,249617,179767,158399,88,2,5,0,0,173251,158903,305565,380468,323565,197740,196339,70404,311317,6,1
367420.6403,2022,발달상권,2120217,대치사거리,6,1,8,3789,2015,2779,102,18,265,227,248,99,49,73,1401808,144479,203805,202984,204958,211126,210219,188777,179940,11,0,2,0,0,159410,444446,172815,200860,257650,174137,151902,45016,0,5,0
234496.9903,2022,발달상권,2120193,도산공원교차로,6,1,8,1184,596,6384,32,0,38,73,32,27,23,114,621908,49944,94656,95462,95698,102691,102633,71958,58812,19,0,4,0,0,185023,43132,123151,164645,135738,76463,78777,31629,0,3,0
388441.5058,2022,발달상권,2120207,선정릉역,6,1,19,6763,3891,12151,180,9,582,558,227,219,81,219,1684683,178205,252810,251705,254077,262478,258681,207999,196932,72,4,4,0,0,323475,205400,300937,397174,352419,205227,223523,53696,177462,10,1
791116.7138,2022,발달상권,2120192,뱅뱅사거리,6,1,25,6735,4796,27462,47,9,360,567,59,86,37,314,1645142,164625,256443,253446,254753,268008,260523,181999,169971,87,2,13,0,1,317599,143174,320835,436676,340429,204732,199297,35607,0,3,0
238036.2201,2022,발달상권,2120188,압구정역,6,1,16,1129,598,8579,20,1,53,30,14,8,17,98,1913075,160174,280167,281901,280727,300452,311074,253318,205433,213,0,14,1,0,251745,279352,325353,392056,367277,253977,295059,125737,330976,6,1
409302.6701,2022,발달상권,2120204,르네상스호텔사거리,6,1,13,1595,1127,41471,20,2,237,350,46,196,64,11,1341911,125494,213495,210386,210738,225460,219000,140298,122534,30,1,7,0,1,160960,95215,257277,359032,291163,175226,163998,36655,0,3,0
325175.0228,2022,발달상권,2120198,구역삼세무서,6,1,21,7376,5072,11531,140,31,745,693,171,109,105,130,2094724,228385,317844,314823,316636,327474,318838,251179,247930,33,2,3,0,0,291469,145952,465505,579844,409907,241999,251519,48931,0,7,0
407371.5024,2022,발달상권,2120191,학동역,6,2,21,4394,2961,13862,84,8,477,648,67,27,23,161,1887146,179425,288591,302238,296110,292930,291883,217357,198035,65,4,6,0,0,366286,120698,408070,497779,386876,228360,245363,76620,256396,6,1
387563.8663,2022,발달상권,2120217,대치사거리,6,2,6,3789,2015,2779,102,18,265,227,248,99,49,73,1385113,144205,203408,205065,203238,201045,202625,189572,180160,11,0,2,0,0,159410,417316,181233,209310,257862,170632,148761,53062,0,5,0
578500.1187,2022,발달상권,2120209,"강남구청(청담역_8번, 강남세무서)",6,2,10,1374,671,8984,20,12,39,78,9,9,57,251,620768,63342,92069,96426,95236,94277,94186,78567,70008,75,4,5,0,0,134148,108206,80304,110805,125853,86680,108918,50089,0,4,0
748244.0068,2022,발달상권,2120219,은마아파트,6,2,13,1039,418,17161,14,0,2,17,21,20,5,119,1056577,125045,144035,144182,142637,142170,145574,175530,162447,57,0,6,0,0,149660,453313,100810,84476,173698,127701,116578,222700,0,6,0
63168.63248,2022,발달상권,2120218,코엑스,6,2,9,28,17,290,0,0,0,0,0,0,0,0,48827,2863,6611,7169,7584,7969,7829,6340,5327,22,0,6,0,0,145396,3296,10151,13498,11048,6222,4611,38689,0,3,0
464396.5151,2022,발달상권,2120210,선릉역,6,2,39,4780,3339,48780,93,19,556,843,113,106,55,3,4982187,477703,765102,819207,792266,786594,780094,557846,481079,150,1,11,0,0,360433,580976,892269,1184495,1021711,674000,628735,131273,867238,6,1
489503.6733,2022,발달상권,2120208,청담사거리(청담동명품거리),6,2,15,3265,1913,10577,45,0,25,134,69,226,35,240,1575539,161883,219425,238072,233898,235305,240615,220197,188025,93,5,7,0,0,331336,156369,287135,365795,309905,211605,244728,163824,0,8,0
178244.4028,2022,발달상권,2120222,삼성역,6,2,29,746,508,43324,8,0,2,3,4,9,28,53,1040491,64397,167114,182559,174123,174213,170167,92959,79358,88,3,15,1,0,356336,124629,198073,278756,217893,120654,100485,252231,627913,12,1
101252.5802,2022,발달상권,2120195,성수대교남단,6,2,10,444,224,5611,9,3,24,22,20,5,22,26,1027530,111395,139554,152315,151493,152151,161886,152196,117937,51,0,8,0,0,126829,108331,241492,241947,185162,114219,136380,37856,0,2,0
250355.739,2022,발달상권,2120188,압구정역,6,2,16,1129,598,8579,20,1,53,30,14,8,17,98,2015293,175925,291258,313903,301118,300645,317752,271019,219597,213,0,14,1,0,251745,308105,330217,410891,390473,264350,311258,157757,407149,6,1
431320.8367,2022,발달상권,2120196,서울세관,6,2,7,1346,899,9687,25,0,13,20,10,26,21,41,800711,77679,121954,130473,126827,126254,125774,90130,79298,36,4,5,0,0,185479,62897,147878,207471,176276,100874,105314,28562,0,7,0
321037.967,2022,발달상권,2120198,구역삼세무서,6,2,20,7376,5072,11531,140,31,745,693,171,109,105,130,2074765,222180,317008,328619,321711,318192,311837,240775,236621,33,2,3,0,0,291469,130020,460905,576526,413758,242841,250714,56925,0,7,0
211373.6893,2022,관광특구,1001496,강남 마이스 관광특구,6,2,11,29,18,15904,0,0,0,0,0,0,0,0,106859,6302,15012,16326,16915,17593,17247,12963,10805,34,1,8,1,0,237891,7510,22268,29894,23907,13306,9974,87580,0,5,0
395108.3547,2022,발달상권,2120207,선정릉역,6,2,18,6763,3891,12151,180,9,582,558,227,219,81,219,1723958,178062,260955,270458,265380,262190,261023,207639,196314,72,4,4,0,0,323475,208769,302398,416002,357152,208381,231257,64797,214609,10,1
315838.359,2022,발달상권,2120194,언주역(차병원),6,2,21,2599,1764,12628,63,3,393,309,93,29,35,102,1722701,163298,264668,276571,269466,267460,265081,199180,180277,67,1,3,0,0,242446,71175,376986,513114,350609,201927,208890,58768,118169,7,1
294651.1956,2022,발달상권,2120220,대치역,6,2,10,831,255,5578,3,0,0,0,0,0,0,212,506964,54689,71743,71406,69192,70549,72022,80851,71200,72,1,8,0,0,163253,204942,39319,38958,90048,61077,72621,106693,222509,5,1
281445.3836,2022,발달상권,2120215,포스코사거리,6,2,32,3513,2227,61656,29,0,132,602,98,158,114,288,3150398,264735,501148,536114,516860,513667,497645,307627,277337,92,0,17,0,0,318625,322233,545616,842644,722366,402544,314994,77199,0,7,0
158019.04,2022,발달상권,2120221,봉은사역,6,2,11,693,489,19513,7,0,5,42,7,6,18,99,380514,29978,58305,61788,60125,60502,59764,42207,37822,33,2,6,0,0,124925,49396,60831,87415,80035,51074,51762,98696,210461,6,1
227589.8516,2022,발달상권,2120212,한티역,6,2,10,1481,682,713,20,0,26,71,37,24,8,113,1043829,116841,144084,148115,146978,146965,148538,162894,146257,58,1,6,1,0,112734,379762,99933,100453,209285,130139,124259,93781,257015,4,1
322296.7619,2022,발달상권,2120205,매봉역,6,2,9,1116,592,13950,24,19,72,14,40,61,30,18,609624,59352,92750,96704,94538,94445,94422,71171,65595,23,1,1,0,0,122443,62083,98720,121393,117721,95570,114140,39345,0,5,0
497121.6819,2022,발달상권,2120197,역삼역,6,2,59,6012,4306,58694,97,5,705,417,168,134,85,63,3744159,303350,605152,660531,630711,623413,601181,339053,284118,172,2,25,0,0,562806,133055,861090,1136635,804401,435938,373040,162795,599758,7,1
238357.1223,2022,발달상권,2120193,도산공원교차로,6,2,8,1184,596,6384,32,0,38,73,32,27,23,114,679887,57483,101570,111593,108240,108249,108965,78906,62363,19,0,4,0,0,185023,50922,136204,181654,148767,82184,80157,39301,0,3,0
993183.675,2022,발달상권,2120199,경복아파트교차로,6,2,7,996,641,3830,18,0,111,58,16,2,0,147,549661,53364,82882,87341,85683,85162,83757,64195,60639,10,0,1,0,0,112742,36048,110626,151643,114943,68906,67496,17458,0,4,0
139861.7017,2022,발달상권,2120216,경기고교사거리(경기고교앞사거리),6,2,7,218,151,4934,1,0,0,0,0,0,0,12,196345,16767,29239,31058,30593,30348,30348,24810,19952,31,0,4,0,0,71694,22263,27721,43744,39490,28753,34376,55955,0,5,0
445173.7527,2022,전통시장,2130310,강남개포시장,6,2,4,112,83,298,0,0,0,0,0,0,0,0,209176,18706,29521,30416,30581,30070,30707,29533,28348,30,0,3,0,0,25363,50557,20526,22009,35826,32467,47792,13945,63366,2,1
74627.09158,2022,전통시장,2130303,영동전통시장,6,2,3,1142,728,242,19,0,118,77,24,11,2,2,414182,53949,59645,63048,62096,62497,65174,55512,46209,5,0,0,0,0,39097,21126,96272,107509,79051,51766,58458,0,0,0,0
354971.3962,2022,발달상권,2120203,강남구청역,6,2,18,1522,920,7726,25,0,67,58,64,18,5,120,1659264,165351,253918,272388,263063,261644,259705,186389,162156,88,2,5,0,0,173251,157110,325066,413383,350012,213661,200032,85184,369180,6,1
503356.7304,2022,발달상권,2120224,수서역,6,2,15,594,437,12418,0,0,0,0,0,0,0,0,222273,22977,34634,35106,34315,34122,34503,25798,23793,40,0,3,0,0,60183,27481,22770,35164,36878,32120,67861,60394,479286,6,1
516296.6295,2022,발달상권,2120185,논현역,6,2,21,3768,2428,12764,53,3,259,407,162,59,24,77,2596952,282629,390074,407868,397530,395857,404365,322235,279022,105,1,7,0,0,321182,152236,562227,668342,511565,336711,365871,35665,333184,3,1
33452.88187,2022,발달상권,2120223,휘문고교사거리,6,2,4,309,111,9166,9,0,0,9,13,11,10,40,230085,15325,37109,39923,37627,37693,36684,21658,19392,9,0,0,0,0,133569,39626,35225,54701,49048,27647,23837,44670,0,5,0
549355.0008,2022,발달상권,2120190,강남을지병원,6,2,14,2274,1334,11703,46,0,139,238,38,36,33,39,1591457,149096,238045,256172,249330,246823,251743,188549,160794,72,0,3,0,0,295195,128485,337289,416345,327656,183293,198389,83788,0,6,0
708611.6519,2022,발달상권,2120192,뱅뱅사거리,6,2,25,6735,4796,27462,47,9,360,567,59,86,37,314,1703393,168649,266492,279969,270698,269137,264909,181770,170416,87,2,13,0,1,317599,142973,342322,456324,354228,207689,199855,43455,0,3,0
429532.3273,2022,발달상권,2120186,가로수길,6,2,14,3152,1777,6518,62,0,154,140,109,74,49,97,2273038,230024,320324,336375,335086,334385,351965,324240,270662,42,2,4,0,0,256687,238240,541700,537697,412513,251545,291346,97861,0,2,0
179498.8334,2022,발달상권,2120202,압구정로데오역(압구정로데오),6,2,19,1843,793,11735,15,0,10,3,4,0,26,534,2283012,246036,307745,338569,338657,339863,361445,340461,256274,77,1,4,2,0,265701,198057,561037,558447,412733,258250,294489,144022,312854,3,1
546698.0275,2022,발달상권,2120214,영동대교남단교차로,6,2,6,761,321,3990,8,0,0,16,0,0,0,212,254061,24362,37695,39964,39154,38786,39203,32456,26803,11,0,1,0,0,89135,23851,37136,59843,52488,38184,42560,23021,0,2,0
435454.9198,2022,발달상권,2120200,학동사거리,6,2,17,976,565,9363,13,4,29,24,9,10,2,79,1308597,120974,176910,202370,200322,200565,207680,185925,134824,78,1,4,0,0,266597,82106,312079,371480,255606,149861,137464,141841,0,4,0
561403.0816,2022,발달상권,2120187,신논현역,6,2,35,5512,3959,13076,62,2,347,225,71,46,10,114,3117290,354898,443471,470738,464177,463636,485151,434221,355897,154,3,7,0,0,382392,224682,848604,823443,565682,321589,333290,23034,630498,3,1
398945.2557,2022,발달상권,2120206,개나리아파트,6,2,11,4039,2082,5280,54,5,191,181,83,59,17,334,1135606,109135,173845,180008,176008,173993,172742,132582,126432,45,2,4,0,0,148412,160860,178035,241888,251744,146384,156698,39856,0,8,0
387811.3068,2022,발달상권,2120213,삼성중앙역,6,2,13,4094,2304,8472,89,7,401,251,118,44,34,222,1739518,181990,260764,272850,268420,269823,265756,207325,194580,41,2,3,0,0,228925,145564,301322,440835,392782,228014,231001,31815,85046,3,1
351041.5372,2022,발달상권,2120201,도곡1동,6,2,9,1880,1108,11559,48,1,195,147,111,35,59,48,961857,99575,145949,148560,146498,145143,143240,118011,114456,36,0,5,0,0,169293,139995,154247,199813,190461,126715,150623,84113,0,6,0
270753.7839,2022,발달상권,2120211,도성초등학교,6,2,6,1638,726,984,23,0,58,51,24,61,42,102,1037658,109194,148418,152001,150205,149177,149943,151736,136179,27,0,1,0,0,72437,335979,119515,131267,200970,124425,125501,29298,0,4,0
511956.8799,2022,발달상권,2120185,논현역,6,3,21,3768,2428,12764,53,3,259,407,162,59,24,77,2634519,282736,389745,411485,414967,415579,406448,317771,278523,105,1,7,0,0,321182,168778,577221,667931,522158,333934,364497,32458,314260,3,1
485849.8882,2022,발달상권,2120197,역삼역,6,3,59,6012,4306,58694,97,5,705,417,168,134,85,63,3655313,287880,571132,635113,644140,637230,577417,316798,273484,172,2,25,0,0,562806,140562,864269,1107087,771863,415166,356366,161193,597941,7,1
492627.4261,2022,발달상권,2120208,청담사거리(청담동명품거리),6,3,15,3265,1913,10577,45,0,25,134,69,226,35,240,1548172,158421,212915,234034,236533,236331,235090,209620,183652,93,5,7,0,0,331336,164716,275070,347502,307401,209492,243992,162728,0,8,0
464759.612,2022,발달상권,2120213,삼성중앙역,6,3,13,4094,2304,8472,89,7,401,251,118,44,34,222,1719424,177510,253654,267229,270305,271270,259905,204134,192929,41,2,3,0,0,228925,157455,302345,430396,380750,226186,222291,32507,89149,3,1
177182.0435,2022,발달상권,2120221,봉은사역,6,3,10,693,489,19513,7,0,5,42,7,6,18,99,378972,30275,56624,60168,61259,61687,58388,42423,38424,33,2,6,0,0,124925,45484,61028,86691,81040,51853,52875,101744,233047,6,1
304960.6272,2022,발달상권,2120220,대치역,6,3,10,831,255,5578,3,0,0,0,0,0,0,212,509565,53426,71051,71447,69952,72098,72024,80443,72548,72,1,8,0,0,163253,211742,42254,37793,87945,60287,69545,108444,248267,5,1
896841.1801,2022,발달상권,2120199,경복아파트교차로,6,3,7,996,641,3830,18,0,111,58,16,2,0,147,533553,51651,79244,84553,85452,84569,80948,60956,57832,10,0,1,0,0,112742,38685,105843,146500,111145,66121,65259,18652,0,4,0
432679.3315,2022,발달상권,2120217,대치사거리,6,3,6,3789,2015,2779,102,18,265,227,248,99,49,73,1314367,131218,191996,193817,196716,195152,191373,176114,169198,11,0,2,0,0,159410,440949,182498,175708,233425,154591,127196,62766,0,5,0
138056.2011,2022,발달상권,2120216,경기고교사거리(경기고교앞사거리),6,3,8,218,151,4934,1,0,0,0,0,0,0,12,194866,16321,28554,30551,31329,31241,29997,23807,19387,31,0,4,0,0,71694,20992,27840,42911,40133,28880,34111,55542,0,5,0
331745.7621,2022,발달상권,2120201,도곡1동,6,3,9,1880,1108,11559,48,1,195,147,111,35,59,48,955134,99000,143369,147472,147550,145120,140950,116569,114104,36,0,5,0,0,169293,143375,154840,192318,190042,127075,147483,83938,0,6,0
342746.1377,2022,발달상권,2120211,도성초등학교,6,3,6,1638,726,984,23,0,58,51,24,61,42,102,1012571,105859,143407,146540,148430,148948,147732,144996,132518,27,0,1,0,0,72437,339191,123100,123292,190586,121106,115297,31955,0,4,0
494516.3793,2022,발달상권,2120210,선릉역,6,3,39,4780,3339,48780,93,19,556,843,113,106,55,3,4970170,475499,737831,807828,816345,817858,773541,543217,473553,150,1,11,0,0,360433,617478,900412,1174245,1012861,657782,607392,132690,870607,6,1
536217.2787,2022,발달상권,2120190,강남을지병원,6,3,14,2274,1334,11703,46,0,139,238,38,36,33,39,1508450,140203,220030,240067,243420,242964,235841,174728,151402,72,0,3,0,0,295195,127702,307491,391776,319126,175923,186432,84149,0,6,0
77377.86836,2022,발달상권,2120195,성수대교남단,6,3,9,444,224,5611,9,3,24,22,20,5,22,26,1134256,119012,155671,169689,172429,175082,178160,156739,126487,51,0,8,0,0,126829,129119,260329,258632,206988,129767,149423,36917,0,2,0
195977.5902,2022,발달상권,2120212,한티역,6,3,10,1481,682,713,20,0,26,71,37,24,8,113,1055902,115509,145121,149055,150426,150807,150218,161043,149232,58,1,6,1,0,112734,401233,104163,95516,205190,130876,118924,99733,291564,4,1
626233.9558,2022,발달상권,2120187,신논현역,6,3,32,5512,3959,13076,62,2,347,225,71,46,10,114,3104349,349287,439506,467394,475224,478867,480307,415406,347644,154,3,7,0,0,382392,243023,860422,801321,554545,319673,325366,24108,625094,3,1
